[22:54:50] [INFO] Mod framework initializing...
[22:54:50] [INFO] Mod framework API version: 1
[22:54:50] [INFO] Scanning mods/ folder...
[22:54:50] [INFO] Loading mod: button test (button test) v1.0.0 by loaf
[22:54:50] [INFO]   Shows a mod UI button on the main menu and logs when pressed.
[22:54:50] [INFO] [mod:button test] Map Menu Button Example loaded
[22:54:50] [INFO] [mod:button test] Open map select (pregame) to see the test button
[22:54:50] [INFO] Loaded mod: button test
[22:54:50] [INFO] Loading mod: mainmenu_vs_buttons (Main Menu VS Buttons) v0.1.0 by codex
[22:54:50] [INFO]   Adds VS PLAYER / VS AI buttons on the title screen as a pure Lua mod.
[22:54:50] [INFO] [mod:mainmenu_vs_buttons] Main Menu VS Buttons loaded
[22:54:50] [INFO] Loaded mod: mainmenu_vs_buttons
[22:54:50] [INFO] Loading mod: poc_speedhack (Speed Hack) vuwu by Loafiieee
[22:54:50] [INFO]   Tests the framework, speedhack for demonstration purposes.
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:02] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:03] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:04] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:04] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:04] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:04] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:04] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:04] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:04] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:04] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:04] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:04] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:04] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:04] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:04] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:04] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:04] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:04] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:04] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
[22:56:04] [ERROR] [mod:mainmenu_vs_buttons] on_frame error: mods\mainmenu_vs_buttons\main.lua:66: bad argument #2 to 'text_at' (number expected, got string)
